"","AREA_TITLE","PRIM_STATE","OCC_TITLE","TOT_EMP","EMP_PRSE","JOBS_1000","LOC_QUOTIENT","A_MEAN","MEAN_PRSE","A_PCT10","A_PCT25","A_MEDIAN","A_PCT75","A_PCT90"
"2131","Elizabethtown-Fort Knox, KY","KY","Mechanical Engineers",100,8.4,1.864,0.94,71130,1.4,55420,60680,64140,77500,98270
"2132","Elizabethtown-Fort Knox, KY","KY","Engineers, All Other",30,17.2,0.659,0.61,78610,4,31510,57200,92980,100730,119770
"2133","Elizabethtown-Fort Knox, KY","KY","Civil Engineering Technologists and Technicians",60,4.6,1.138,2.5,44390,1.7,38330,39120,41580,47770,54700
"2134","Elizabethtown-Fort Knox, KY","KY","Industrial Engineering Technologists and Technicians",30,24.6,0.653,1.48,56360,4,36930,46840,58760,59110,72080
"2135","Elizabethtown-Fort Knox, KY","KY","Operating Engineers and Other Construction Equipment Operators",120,8.1,2.269,0.79,51960,2.9,36730,37910,46880,61240,77820
"2136","Elkhart-Goshen, IN","IN","Architectural and Engineering Managers",190,5.6,1.423,1.07,114420,3.1,76690,82400,102580,130030,165760
"2137","Elkhart-Goshen, IN","IN","Computer and Mathematical Occupations",1340,4.2,9.987,0.3,71350,1.4,37020,47430,62580,83590,119990
"2138","Elkhart-Goshen, IN","IN","Computer Network Architects",60,17,0.428,0.36,90940,6.3,49190,65460,98290,106630,127350
"2139","Elkhart-Goshen, IN","IN","Software Developers",200,9.9,1.49,0.15,93750,2.7,61330,64690,82440,118360,130060
"2140","Elkhart-Goshen, IN","IN","Data Scientists",40,9.3,0.268,0.36,80740,4.4,51400,60900,74980,100740,127130
"2141","Elkhart-Goshen, IN","IN","Architecture and Engineering Occupations",2160,3.4,16.164,0.93,69830,1.2,46780,49670,62410,79980,100260
"2142","Elkhart-Goshen, IN","IN","Architects, Except Landscape and Naval",30,17.2,0.255,0.36,79140,5.2,48640,49410,62410,100370,128780
"2143","Elkhart-Goshen, IN","IN","Civil Engineers",40,8.7,0.315,0.15,85420,3.6,60440,65590,81660,98870,124000
"2144","Elkhart-Goshen, IN","IN","Electrical Engineers",70,11.8,0.516,0.39,85470,2.9,59630,63610,78890,99340,116850
"2145","Elkhart-Goshen, IN","IN","Industrial Engineers",960,5.3,7.171,3.44,74740,1.5,48690,60750,76650,82310,100730
"2146","Elkhart-Goshen, IN","IN","Mechanical Engineers",190,11,1.45,0.73,78850,1.7,54640,60900,77750,95300,101230
"2147","Elkhart-Goshen, IN","IN","Engineers, All Other",210,9.6,1.599,1.48,61060,4.6,47230,48120,48690,75230,95300
"2148","Elkhart-Goshen, IN","IN","Industrial Engineering Technologists and Technicians",160,9.3,1.193,2.71,53930,1.5,37900,47230,50010,60710,65850
"2149","Elkhart-Goshen, IN","IN","Mechanical Engineering Technologists and Technicians",40,14,0.318,1.11,55280,4,37890,47060,59110,61490,68080
"2150","Elkhart-Goshen, IN","IN","Sales Engineers",40,24.2,0.336,0.79,85360,7.2,46790,63220,77920,101470,124560
"2151","Elkhart-Goshen, IN","IN","Data Entry Keyers",100,18.6,0.716,0.69,37590,2.4,28470,30450,37040,46210,47700
"2152","Elkhart-Goshen, IN","IN","Operating Engineers and Other Construction Equipment Operators",220,9.2,1.623,0.56,58530,2.9,38490,47930,48690,74970,82150
"2153","Elmira, NY","NY","Computer and Mathematical Occupations",410,5.5,12.785,0.39,74920,4.1,37650,48110,64940,96490,121690
"2154","Elmira, NY","NY","Software Developers",100,12.8,2.936,0.3,93940,4.4,52430,61310,83880,108820,137450
"2155","Elmira, NY","NY","Architecture and Engineering Occupations",520,8.9,15.897,0.92,77300,2.5,47060,60220,75800,95860,109500
"2156","Elmira, NY","NY","Civil Engineers",50,15.8,1.631,0.76,93930,2,61900,77800,98680,101020,128780
"2157","Elmira, NY","NY","Industrial Engineers",120,7.3,3.701,1.77,84910,3.9,60500,61210,77750,97090,122650
"2158","Elmira, NY","NY","Mechanical Engineers",50,15.8,1.539,0.78,79850,3.4,46610,60960,77750,98490,104920
"2159","Elmira, NY","NY","Industrial Engineering Technologists and Technicians",30,25.7,0.993,2.26,61590,9.1,37790,47740,60220,75800,75800
"2160","Elmira, NY","NY","Operating Engineers and Other Construction Equipment Operators",60,8.3,1.989,0.69,68340,2.6,37500,47610,62990,94160,99880
"2161","El Paso, TX","TX","Architectural and Engineering Managers",140,7.3,0.48,0.36,139170,3.5,83280,102430,131400,168240,190990
"2162","El Paso, TX","TX","Computer and Mathematical Occupations",4460,2.9,14.819,0.45,67050,1.6,31150,45930,62310,82290,107000
"2163","El Paso, TX","TX","Computer Network Architects",100,24.8,0.344,0.29,95980,6.7,52280,73670,93500,118460,139460
"2164","El Paso, TX","TX","Database Administrators",70,11.6,0.243,0.4,71520,3.2,38190,55580,76730,81630,101860
"2165","El Paso, TX","TX","Software Developers",720,8.3,2.382,0.25,87870,2.9,47760,62750,82220,104910,130970
"2166","El Paso, TX","TX","Software Quality Assurance Analysts and Testers",70,13.3,0.246,0.18,78300,4,45860,59360,78370,100500,109660
"2167","El Paso, TX","TX","Data Scientists",40,11,0.146,0.19,85300,5.2,43310,61280,77040,104870,133600
"2168","El Paso, TX","TX","Architecture and Engineering Occupations",3090,2.7,10.278,0.59,68160,2.5,34100,46690,61020,81750,107280
"2169","El Paso, TX","TX","Architects, Except Landscape and Naval",100,16.4,0.329,0.46,77520,2.9,40080,58600,75600,96010,121070
"2170","El Paso, TX","TX","Civil Engineers",590,9,1.969,0.91,74300,3.4,47800,50450,61900,92360,107490
"2171","El Paso, TX","TX","Electrical Engineers",250,8.3,0.828,0.63,82780,2.4,61010,61020,78000,97790,122220
"2172","El Paso, TX","TX","Electronics Engineers, Except Computer",130,14.6,0.439,0.58,92720,6,56560,77310,84870,119770,134880
"2173","El Paso, TX","TX","Environmental Engineers",40,22.9,0.124,0.41,90700,7,39500,61060,83280,105980,136280
"2174","El Paso, TX","TX","Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",30,19.6,0.113,0.7,89490,2.4,36750,70890,96790,105300,130040
"2175","El Paso, TX","TX","Industrial Engineers",270,20.3,0.897,0.43,78830,5.6,50430,61900,78000,94700,105560
"2176","El Paso, TX","TX","Mechanical Engineers",200,10.7,0.678,0.34,90770,7.9,48470,61670,82220,104830,155260
"2177","El Paso, TX","TX","Engineers, All Other",130,9.9,0.438,0.41,92020,3.1,49990,70600,89770,115500,141540
"2178","El Paso, TX","TX","Architectural and Civil Drafters",230,8.9,0.777,1.08,42970,2.7,27820,29640,42530,56720,60330
"2179","El Paso, TX","TX","Civil Engineering Technologists and Technicians",270,10.2,0.894,1.96,42850,2.6,29530,36740,37740,47330,60040
"2180","El Paso, TX","TX","Electrical and Electronic Engineering Technologists and Technicians",110,10.2,0.371,0.51,65030,2.1,43560,49540,64590,74300,87820
"2181","El Paso, TX","TX","Environmental Engineering Technologists and Technicians",40,24.4,0.118,1.11,41140,8.9,30290,30290,37300,47870,61470
"2182","El Paso, TX","TX","Industrial Engineering Technologists and Technicians",90,12.5,0.312,0.71,48110,3.3,36770,37720,46950,49550,65370
"2183","El Paso, TX","TX","Mechanical Engineering Technologists and Technicians",60,12.9,0.19,0.66,50020,2.8,30930,39450,48300,60500,72750
"2184","El Paso, TX","TX","Engineering Technologists and Technicians, Except Drafters, All Other",100,17.7,0.321,0.61,51400,6.4,25840,29180,47440,70270,87820
"2185","El Paso, TX","TX","Mathematical Science Teachers, Postsecondary",110,2.7,0.368,1.17,39770,2.5,15500,19490,19490,61560,77320
"2186","El Paso, TX","TX","Demonstrators and Product Promoters",40,32.4,0.134,0.46,30790,15.2,17800,21910,24780,36590,62300
"2187","El Paso, TX","TX","Sales Engineers",60,36.8,0.183,0.43,102170,7.1,50620,77310,89230,130050,140470
"2188","El Paso, TX","TX","Data Entry Keyers",540,8.1,1.783,1.71,26730,1.6,18380,22440,26570,30050,33700
"2189","El Paso, TX","TX","Operating Engineers and Other Construction Equipment Operators",940,7.4,3.13,1.09,38720,2,28810,30310,37330,45830,47780
"2190","Enid, OK","OK","Computer and Mathematical Occupations",320,11.2,13.738,0.42,70320,3,38480,48860,61460,78940,101470
"2191","Enid, OK","OK","Software Developers",50,27.5,2.1,0.22,76790,4.9,46280,59340,75400,95740,119090
"2192","Enid, OK","OK","Architecture and Engineering Occupations",330,10.4,14.327,0.83,83530,5.3,45220,59380,75630,96110,123770
